# _tick,_time,frames,mean_episode_return_landlord,loss_landlord,mean_episode_return_landlord_up,loss_landlord_up,mean_episode_return_landlord_down,loss_landlord_down
1147,1776205086.2451258,3670400,0.19165600836277008,2.3550331592559814,-0.19242115318775177,2.246509552001953,-0.1925681084394455,2.2597274780273438
1148,1776205087.1335516,3673600,0.19165600836277008,2.3550331592559814,-0.1919306516647339,2.636777400970459,-0.1925681084394455,2.2597274780273438
1149,1776205088.9079626,3676800,0.19165600836277008,2.3550331592559814,-0.19067275524139404,1.8697057962417603,-0.1925681084394455,2.2597274780273438
1150,1776205092.364086,3680000,0.19165600836277008,2.3550331592559814,-0.19067275524139404,1.8697057962417603,-0.19107045233249664,2.5646700859069824
1151,1776205093.0177293,3683200,0.19165600836277008,2.3550331592559814,-0.19067275524139404,1.8697057962417603,-0.1916215717792511,2.0496203899383545
1152,1776205094.7508755,3686400,0.19074691832065582,1.8863149881362915,-0.19067275524139404,1.8697057962417603,-0.1916215717792511,2.0496203899383545
1153,1776205095.418418,3689600,0.1919727623462677,1.8681423664093018,-0.19067275524139404,1.8697057962417603,-0.1916215717792511,2.0496203899383545
1154,1776205097.0587668,3692800,0.1919727623462677,1.8681423664093018,-0.1899113953113556,1.964300513267517,-0.1916215717792511,2.0496203899383545
1155,1776205098.23553,3696000,0.1919727623462677,1.8681423664093018,-0.18845286965370178,1.8361682891845703,-0.1916215717792511,2.0496203899383545
1156,1776205102.2631824,3699200,0.1919727623462677,1.8681423664093018,-0.18845286965370178,1.8361682891845703,-0.18925996124744415,2.046969413757324
1157,1776205102.598693,3702400,0.1919727623462677,1.8681423664093018,-0.18845286965370178,1.8361682891845703,-0.18987171351909637,2.60221004486084
1158,1776205103.8870406,3705600,0.19210201501846313,2.271322250366211,-0.18845286965370178,1.8361682891845703,-0.18987171351909637,2.60221004486084
1159,1776205105.422427,3708800,0.19020308554172516,2.209462881088257,-0.18845286965370178,1.8361682891845703,-0.18987171351909637,2.60221004486084
1160,1776205107.0666037,3712000,0.19020308554172516,2.209462881088257,-0.18629230558872223,2.3522751331329346,-0.18987171351909637,2.60221004486084
1161,1776205107.9719381,3715200,0.19020308554172516,2.209462881088257,-0.1873234659433365,2.8873627185821533,-0.18987171351909637,2.60221004486084
1162,1776205112.1771507,3718400,0.19020308554172516,2.209462881088257,-0.1873234659433365,2.8873627185821533,-0.18857991695404053,2.3654775619506836
1163,1776205112.3087845,3721600,0.19020308554172516,2.209462881088257,-0.1873234659433365,2.8873627185821533,-0.18892337381839752,2.235860824584961
1164,1776205112.6993506,3724800,0.18990571796894073,1.777880311012268,-0.1873234659433365,2.8873627185821533,-0.18892337381839752,2.235860824584961
1165,1776205114.4899414,3728000,0.1891176998615265,1.6758352518081665,-0.1873234659433365,2.8873627185821533,-0.18892337381839752,2.235860824584961
1166,1776205117.7545993,3731200,0.1891176998615265,1.6758352518081665,-0.1875704526901245,2.1365716457366943,-0.18892337381839752,2.235860824584961
1167,1776205118.102367,3734400,0.1891176998615265,1.6758352518081665,-0.18859119713306427,2.203855514526367,-0.18892337381839752,2.235860824584961
1168,1776205121.8098872,3737600,0.18743391335010529,2.71799373626709,-0.18859119713306427,2.203855514526367,-0.18892337381839752,2.235860824584961
1169,1776205121.862948,3740800,0.18743391335010529,2.71799373626709,-0.18859119713306427,2.203855514526367,-0.18855412304401398,3.1726133823394775
1170,1776205121.9581048,3744000,0.18743391335010529,2.71799373626709,-0.18859119713306427,2.203855514526367,-0.18910981714725494,2.2213897705078125
1171,1776205123.790992,3747200,0.18702827394008636,1.9675334692001343,-0.18859119713306427,2.203855514526367,-0.18910981714725494,2.2213897705078125
1172,1776205127.1702468,3750400,0.18702827394008636,1.9675334692001343,-0.18756744265556335,2.278116464614868,-0.18910981714725494,2.2213897705078125
1173,1776205127.971183,3753600,0.18702827394008636,1.9675334692001343,-0.18837760388851166,3.033881664276123,-0.18910981714725494,2.2213897705078125
1174,1776205131.3838422,3756800,0.18702827394008636,1.9675334692001343,-0.18837760388851166,3.033881664276123,-0.18871961534023285,2.418571710586548
1175,1776205131.5681078,3760000,0.18702827394008636,1.9675334692001343,-0.18837760388851166,3.033881664276123,-0.1880050003528595,2.24979567527771
1176,1776205131.9312117,3763200,0.18714763224124908,2.575361967086792,-0.18837760388851166,3.033881664276123,-0.1880050003528595,2.24979567527771
1177,1776205133.5305812,3766400,0.18391276895999908,1.8482638597488403,-0.18837760388851166,3.033881664276123,-0.1880050003528595,2.24979567527771
1178,1776205137.22677,3769600,0.18391276895999908,1.8482638597488403,-0.19045482575893402,1.9810842275619507,-0.1880050003528595,2.24979567527771
1179,1776205137.333048,3772800,0.18391276895999908,1.8482638597488403,-0.19060683250427246,2.0503623485565186,-0.1880050003528595,2.24979567527771
1180,1776205141.039086,3776000,0.1839035153388977,1.5762178897857666,-0.19060683250427246,2.0503623485565186,-0.1880050003528595,2.24979567527771
1181,1776205141.2978044,3779200,0.1839035153388977,1.5762178897857666,-0.19060683250427246,2.0503623485565186,-0.1852501630783081,2.174783945083618
1182,1776205141.5304153,3782400,0.1839035153388977,1.5762178897857666,-0.19060683250427246,2.0503623485565186,-0.18504789471626282,2.2036004066467285
1183,1776205142.87194,3785600,0.18407493829727173,2.2917537689208984,-0.19060683250427246,2.0503623485565186,-0.18504789471626282,2.2036004066467285
1184,1776205147.0596683,3788800,0.18407493829727173,2.2917537689208984,-0.18812507390975952,2.6311981678009033,-0.18504789471626282,2.2036004066467285
1185,1776205147.4652748,3792000,0.18407493829727173,2.2917537689208984,-0.18587160110473633,1.9249796867370605,-0.18504789471626282,2.2036004066467285
1186,1776205150.1477509,3795200,0.18320457637310028,1.7069600820541382,-0.18587160110473633,1.9249796867370605,-0.18504789471626282,2.2036004066467285
1187,1776205151.0619192,3798400,0.18320457637310028,1.7069600820541382,-0.18587160110473633,1.9249796867370605,-0.18584564328193665,1.6911523342132568
1188,1776205151.4541059,3801600,0.18320457637310028,1.7069600820541382,-0.18587160110473633,1.9249796867370605,-0.18468844890594482,2.237898588180542
1189,1776205152.0341291,3804800,0.18213847279548645,1.7972396612167358,-0.18587160110473633,1.9249796867370605,-0.18468844890594482,2.237898588180542
1190,1776205157.0337124,3808000,0.18213847279548645,1.7972396612167358,-0.18591159582138062,2.2552216053009033,-0.18468844890594482,2.237898588180542
1191,1776205157.9323087,3811200,0.18213847279548645,1.7972396612167358,-0.18522624671459198,1.9820632934570312,-0.18468844890594482,2.237898588180542
1192,1776205159.4786212,3814400,0.1825553923845291,1.6729127168655396,-0.18522624671459198,1.9820632934570312,-0.18468844890594482,2.237898588180542
1193,1776205161.1001964,3817600,0.1825553923845291,1.6729127168655396,-0.18522624671459198,1.9820632934570312,-0.18248844146728516,1.9553027153015137
1194,1776205161.5941093,3820800,0.1825553923845291,1.6729127168655396,-0.18522624671459198,1.9820632934570312,-0.18090197443962097,2.1834700107574463
1195,1776205161.6802218,3824000,0.18183743953704834,1.8819116353988647,-0.18522624671459198,1.9820632934570312,-0.18090197443962097,2.1834700107574463
1196,1776205167.2054553,3827200,0.18183743953704834,1.8819116353988647,-0.18240779638290405,2.505866527557373,-0.18090197443962097,2.1834700107574463
1197,1776205167.480306,3830400,0.18183743953704834,1.8819116353988647,-0.18231657147407532,2.012699604034424,-0.18090197443962097,2.1834700107574463
1198,1776205168.2864134,3833600,0.1812749207019806,1.6866141557693481,-0.18231657147407532,2.012699604034424,-0.18090197443962097,2.1834700107574463
1199,1776205170.12709,3836800,0.1812749207019806,1.6866141557693481,-0.18231657147407532,2.012699604034424,-0.18202045559883118,2.272357702255249
1200,1776205171.2891426,3840000,0.18082715570926666,2.704833507537842,-0.18231657147407532,2.012699604034424,-0.18202045559883118,2.272357702255249
1201,1776205171.5261965,3843200,0.18082715570926666,2.704833507537842,-0.18231657147407532,2.012699604034424,-0.18052291870117188,2.8670361042022705
1202,1776205176.8713846,3846400,0.18082715570926666,2.704833507537842,-0.18094801902770996,2.6470305919647217,-0.18052291870117188,2.8670361042022705
1203,1776205177.0776339,3849600,0.18082715570926666,2.704833507537842,-0.18091130256652832,2.153132200241089,-0.18052291870117188,2.8670361042022705
1204,1776205177.877385,3852800,0.17861349880695343,1.754861831665039,-0.18091130256652832,2.153132200241089,-0.18052291870117188,2.8670361042022705
1205,1776205179.8077507,3856000,0.17861349880695343,1.754861831665039,-0.18091130256652832,2.153132200241089,-0.18112297356128693,2.072312831878662
1206,1776205180.837565,3859200,0.1791219711303711,2.0576512813568115,-0.18091130256652832,2.153132200241089,-0.18112297356128693,2.072312831878662
1207,1776205181.333143,3862400,0.1791219711303711,2.0576512813568115,-0.18091130256652832,2.153132200241089,-0.18102434277534485,2.4087307453155518
1208,1776205186.9377978,3865600,0.1791219711303711,2.0576512813568115,-0.18204078078269958,2.238816022872925,-0.18102434277534485,2.4087307453155518
1209,1776205187.1141865,3868800,0.1791219711303711,2.0576512813568115,-0.18321095407009125,1.9425021409988403,-0.18102434277534485,2.4087307453155518
1210,1776205187.3917236,3872000,0.18110407888889313,1.9747768640518188,-0.18321095407009125,1.9425021409988403,-0.18102434277534485,2.4087307453155518
1211,1776205189.6652787,3875200,0.18110407888889313,1.9747768640518188,-0.18321095407009125,1.9425021409988403,-0.18202681839466095,2.0205845832824707
1212,1776205190.5883083,3878400,0.18103423714637756,1.6062763929367065,-0.18321095407009125,1.9425021409988403,-0.18202681839466095,2.0205845832824707
1213,1776205190.7586007,3881600,0.18103423714637756,1.6062763929367065,-0.18321095407009125,1.9425021409988403,-0.18337519466876984,2.026467800140381
1214,1776205196.6419222,3884800,0.1809638887643814,2.1712076663970947,-0.18321095407009125,1.9425021409988403,-0.18337519466876984,2.026467800140381
1215,1776205197.0077066,3888000,0.1809638887643814,2.1712076663970947,-0.18468955159187317,2.3351082801818848,-0.18337519466876984,2.026467800140381
1216,1776205197.2097204,3891200,0.1809638887643814,2.1712076663970947,-0.18564894795417786,2.20758056640625,-0.18337519466876984,2.026467800140381
1217,1776205199.329089,3894400,0.1809638887643814,2.1712076663970947,-0.18564894795417786,2.20758056640625,-0.1808081567287445,2.3717994689941406
1218,1776205199.6304898,3897600,0.18119971454143524,1.7482210397720337,-0.18564894795417786,2.20758056640625,-0.1808081567287445,2.3717994689941406
1219,1776205200.765898,3900800,0.18119971454143524,1.7482210397720337,-0.18564894795417786,2.20758056640625,-0.1812865436077118,2.0028865337371826
1220,1776205205.8826516,3904000,0.18118028342723846,1.6913851499557495,-0.18564894795417786,2.20758056640625,-0.1812865436077118,2.0028865337371826
1221,1776205206.715552,3907200,0.18118028342723846,1.6913851499557495,-0.1822005808353424,2.2516238689422607,-0.1812865436077118,2.0028865337371826
